run_number,subrun_number,event_number,signal_score,weight
15794,23,1197,0.0056026568636298,0.5396080017089844
15466,29,1459,0.0051586148329079,0.5794489618121901
15466,82,4113,0.0047956379130482,1.2131957913549485
15466,215,10800,0.0027029740158468,0.9573289752006532
15465,60,3014,0.0230429377406835,1.0583699941635132
15677,26,1323,0.0047182189300656,0.7827969789505005
15677,318,15941,0.0047297202982008,1.1903233811387537
15846,62,3132,0.0035249539650976,0.9473410248756408
15921,63,3152,0.0084763532504439,0.9503309726715088
14715,18,937,0.0073458440601825,0.5331264291457777
15504,201,10088,0.0043160277418792,0.6054990291595459
15466,175,8778,0.5107378363609314,1.155650019645691
15872,63,3151,0.0031563204247504,1.0917099714279177
15872,67,3370,0.0073181455954909,0.07874796760762852
15931,315,15790,0.0060571627691388,0.9957265244207747
15931,398,19903,0.0035791595000773,1.0978399515151978
16286,357,17894,0.0084707532078027,1.054569959640503
15913,51,2582,0.003495750715956,1.0323200225830078
15445,7,397,0.003430122276768,0.9297109842300416
15443,59,2959,0.0023684124462306,1.108430027961731
15442,190,9515,0.0065708509646356,1.137936090974243
15708,60,3006,0.003467678790912,1.0272300243377686
15457,9,452,0.0023884291294962,0.9898930191993712
15779,46,2350,0.008578548207879,1.1455199718475342
15677,370,18539,0.0062892404384911,0.9022600054740906
15458,8,429,0.0032188408076763,0.9103469848632812
15780,89,4469,0.010928701609373,1.1867648233784394
15828,375,18785,0.0016275700181722,0.8832240104675293
15859,276,13835,0.0032601321581751,0.8644539713859558
15859,326,16323,0.003130794269964,1.444820326271099
15632,16,822,0.0035187492612749,0.9960500001907348
15632,38,1950,0.0040924460627138,0.4913040101528168
15596,67,3356,0.0088492454960942,1.1847387921704498
15900,103,5197,0.0042067938484251,0.9851800203323364
15777,51,2564,0.0031682041008025,0.8779129981994629
15800,150,7549,0.0049093808047473,1.1520282819515442
15861,63,3189,0.0031661533284932,1.5700000524520874
15709,62,3128,0.0060654045082628,0.5070580244064331
15647,7,370,0.0028663733974099,0.8752650022506714
15783,12,619,0.0420430265367031,1.031922614881914
15504,54,2711,0.0049423454329371,1.4660909765730423
15803,83,4173,0.0047651506029069,1.0131421661904907
15800,240,12038,0.0048129600472748,1.3527076600434924
15677,97,4876,0.0043468289077281,0.9994590282440186
15466,23,1183,0.0042346506379544,1.078760027885437
15700,50,2503,0.0098541676998138,1.3185700178146362
15794,185,9266,0.005830701906234,1.0759175326185755
15509,19,971,0.0178257655352354,1.0889031047122588
15828,475,23754,0.0178339313715696,0.3637210130691528
15828,483,24192,0.0052702780812978,0.537231981754303
15589,3,178,0.0044407653622329,0.9593219757080078
15783,10,509,0.0142530966550111,1.0158799886703491
15872,1,92,0.0059412661939859,1.2082500457763672
15878,80,4031,0.0132375247776508,1.0347000360488892
15832,14,720,0.0125534115359187,1.0892200469970703
17237,181,9077,0.002690439345315,0.9812819957733154
17237,524,26248,0.0094127506017684,1.091230034828186
18233,328,16439,0.0023829524870961,0.5153030157089233
15900,44,2201,0.0057029458694159,1.2100058218666447
15489,104,5234,0.0027155356947332,1.0767687830878003
15808,25,1279,0.0331102199852466,0.6808704858369268
15808,88,4441,0.0040229344740509,1.3982759288324473
15466,252,12649,0.0050926618278026,1.0421500205993652
15702,34,1749,0.0056863273493945,0.9524459838867188
15921,156,7803,0.0065354001708328,0.8176500201225281
15592,31,1599,0.0110086537897586,1.0453399419784546
15910,132,6604,0.0052951322868466,1.317579984664917
15904,20,1008,0.0035588815808296,1.0
15904,43,2182,0.0040056281723082,0.988169014453888
15504,113,5652,0.003906650468707,1.1613616098693456
